DepComN,NomCN,DepComA,NomCA,annee
39209,Val d'Epy,39226,Florentia,2015
39209,Val d'Epy,39382,Nantey,2015
39209,Val d'Epy,39509,Senaud,2015
39286,Lavans-lès-Saint-Claude,39286,Lavans-lès-Saint-Claude,2015
39286,Lavans-lès-Saint-Claude,39438,Ponthoux,2015
39329,Mièges,39329,Mièges,2015
39329,Mièges,39213,Esserval-Combe,2015
39329,Mièges,39340,Molpré,2015
39331,Mignovillard,39331,Mignovillard,2015
39331,Mignovillard,39161,Communailles-en-Montagne,2015
39368,Hauts de Bienne,39368,Morez,2015
39368,Hauts de Bienne,39294,Lézat,2015
39368,Hauts de Bienne,39371,Mouille (La),2015
41142,Valencisse,41142,Molineuf,2015
41142,Valencisse,41169,Orchaise,2015
41151,Montrichard Val de Cher,41151,Montrichard,2015
41151,Montrichard Val de Cher,41023,Bourré,2015
41173,Beauce la Romaine,41173,Ouzouer-le-Marché,2015
41173,Beauce la Romaine,41056,Colombe (La),2015
41173,Beauce la Romaine,41133,Membrolles,2015
41173,Beauce la Romaine,41183,Prénouvellon,2015
41173,Beauce la Romaine,41244,Semerville,2015
41173,Beauce la Romaine,41264,Tripleville,2015
41173,Beauce la Romaine,41270,Verdes,2015
42039,Chalmazel-Jeansagnière,42039,Chalmazel,2015
42039,Chalmazel-Jeansagnière,42114,Jeansagnière,2015
43090,Esplantas-Vazeilles,43090,Esplantas,2015
43090,Esplantas-Vazeilles,43255,Vazeilles-près-Saugues,2015
43245,Thoras,43245,Thoras,2015
43245,Thoras,43081,Croisances,2015
44005,Chaumes-en-Retz,44005,Arthon-en-Retz,2015
44005,Chaumes-en-Retz,44040,Chéméré,2015
44021,Villeneuve-en-Retz,44021,Bourgneuf-en-Retz,2015
44021,Villeneuve-en-Retz,44059,Fresnay-en-Retz,2015
44029,Divatte-sur-Loire,44029,Chapelle-Basse-Mer (La),2015
44029,Divatte-sur-Loire,44008,Barbechat,2015
44087,Machecoul-Saint-Même,44087,Machecoul,2015
44087,Machecoul-Saint-Même,44181,Saint-Même-le-Tenu,2015
44163,Vair-sur-Loire,44163,Saint-Herblon,2015
44163,Vair-sur-Loire,44004,Anetz,2015
44213,Loireauxence,44213,Varades,2015
44213,Loireauxence,44011,Belligné,2015
44213,Loireauxence,44034,Chapelle-Saint-Sauveur (La),2015
44213,Loireauxence,44147,Rouxière (La),2015
45129,Douchy-Montcorbon,45129,Douchy,2015
45129,Douchy-Montcorbon,45211,Montcorbon,2015
45191,Malesherbois (Le),45191,Malesherbes,2015
45191,Malesherbois (Le),45057,Labrosse,2015
45191,Malesherbois (Le),45106,Coudray,2015
45191,Malesherbois (Le),45190,Mainvilliers,2015
45191,Malesherbois (Le),45192,Manchecourt,2015
45191,Malesherbois (Le),45221,Nangeville,2015
45191,Malesherbois (Le),45236,Orveau-Bellesauve,2015
46103,Saint-Paul - Flaugnac,46103,Flaugnac,2015
46103,Saint-Paul - Flaugnac,46287,Saint-Paul-de-Loubressac,2015
46138,Cœur de Causse,46138,Labastide-Murat,2015
46138,Cœur de Causse,46019,Beaumat,2015
46138,Cœur de Causse,46110,Fontanes-du-Causse,2015
46138,Cœur de Causse,46291,Saint-Sauveur-la-Vallée,2015
46138,Cœur de Causse,46325,Vaillac,2015
46201,Montcuq-en-Quercy-Blanc,46201,Montcuq,2015
46201,Montcuq-en-Quercy-Blanc,46025,Belmontet,2015
46201,Montcuq-en-Quercy-Blanc,46166,Lebreil,2015
46201,Montcuq-en-Quercy-Blanc,46261,Sainte-Croix,2015
46201,Montcuq-en-Quercy-Blanc,46326,Valprionde,2015
46252,Pechs du Vers (Les),46252,Saint-Cernin,2015
46252,Pechs du Vers (Les),46275,Saint-Martin-de-Vers,2015
46311,Sousceyrac-en-Quercy,46311,Sousceyrac,2015
46311,Sousceyrac-en-Quercy,46048,Calviac,2015
46311,Sousceyrac-en-Quercy,46071,Comiac,2015
46311,Sousceyrac-en-Quercy,46141,Lacam-d'Ourcet,2015
46311,Sousceyrac-en-Quercy,46150,Lamativie,2015
48017,Banassac-Canilhac,48017,Banassac,2015
48017,Banassac-Canilhac,48033,Canilhac,2015
48050,Bédouès-Cocurès,48050,Cocurès,2015
48050,Bédouès-Cocurès,48022,Bédouès,2015
48061,Florac Trois Rivières,48061,Florac,2015
48061,Florac Trois Rivières,48186,Salle-Prunet (La),2015
48099,Bourgs sur Colagne,48099,Monastier-Pin-Moriès (Le),2015
48099,Bourgs sur Colagne,48049,Chirac,2015
48105,Naussac-Fontanes,48105,Naussac,2015
48105,Naussac-Fontanes,48062,Fontanes,2015
48116,Pont de Montvert - Sud Mont Lozère,48116,Pont-de-Montvert (Le),2015
48116,Pont de Montvert - Sud Mont Lozère,48066,Fraissinet-de-Lozère,2015
48116,Pont de Montvert - Sud Mont Lozère,48172,Saint-Maurice-de-Ventalon,2015
48152,Ventalon en Cévennes,48152,Saint-Frézal-de-Ventalon,2015
48152,Ventalon en Cévennes,48134,Saint-Andéol-de-Clerguemort,2015
48166,Cans et Cévennes,48166,Saint-Laurent-de-Trèves,2015
48166,Cans et Cévennes,48162,Saint-Julien-d'Arpaon,2015
49003,Tuffalun,49003,Ambillou-Château,2015
49003,Tuffalun,49181,Louerre,2015
49003,Tuffalun,49230,Noyant-la-Plaine,2015
49018,Baugé-en-Anjou,49018,Baugé-en-Anjou,2015
49018,Baugé-en-Anjou,49031,Bocé,2015
49018,Baugé-en-Anjou,49079,Chartrené,2015
49018,Baugé-en-Anjou,49097,Cheviré-le-Rouge,2015
49018,Baugé-en-Anjou,49101,Clefs-Val d'Anjou,2015
49018,Baugé-en-Anjou,49116,Cuon,2015
49018,Baugé-en-Anjou,49128,Échemiré,2015
49018,Baugé-en-Anjou,49143,Fougeré,2015
49018,Baugé-en-Anjou,49157,Guédeniau (Le),2015
49018,Baugé-en-Anjou,49315,Saint-Quentin-lès-Beaurepaire,2015
49021,Beaufort-en-Anjou,49021,Beaufort-en-Vallée,2015
49021,Beaufort-en-Anjou,49147,Gée,2015
49023,Beaupréau-en-Mauges,49023,Beaupréau,2015
49023,Beaupréau-en-Mauges,49006,Andrezé,2015
49023,Beaupréau-en-Mauges,49072,Chapelle-du-Genêt (La),2015
49023,Beaupréau-en-Mauges,49151,Gesté,2015
49023,Beaupréau-en-Mauges,49162,Jallais,2015
49023,Beaupréau-en-Mauges,49165,Jubaudière (La),2015
49023,Beaupréau-en-Mauges,49239,Pin-en-Mauges (Le),2015
49023,Beaupréau-en-Mauges,49243,Poitevinière (La),2015
49023,Beaupréau-en-Mauges,49312,Saint-Philbert-en-Mauges,2015
49023,Beaupréau-en-Mauges,49375,Villedieu-la-Blouère,2015
49029,Blaison-Saint-Sulpice,49029,Blaison-Gohier,2015
49029,Blaison-Saint-Sulpice,49322,Saint-Sulpice,2015
49067,Chenillé-Champteussé,49067,Champteussé-sur-Baconne,2015
49067,Chenillé-Champteussé,49095,Chenillé-Changé,2015
49069,Orée d'Anjou,49069,Champtoceaux,2015
49069,Orée d'Anjou,49040,Bouzillé,2015
49069,Orée d'Anjou,49126,Drain,2015
49069,Orée d'Anjou,49172,Landemont,2015
49069,Orée d'Anjou,49177,Liré,2015
49069,Orée d'Anjou,49270,Saint-Christophe-la-Couperie,2015
49069,Orée d'Anjou,49296,Saint-Laurent-des-Autels,2015
49069,Orée d'Anjou,49320,Saint-Sauveur-de-Landemont,2015
49069,Orée d'Anjou,49360,Varenne (La),2015
49092,Chemillé-en-Anjou,49092,Chemillé-Melay,2015
49092,Chemillé-en-Anjou,49071,Chanzeaux,2015
49092,Chemillé-en-Anjou,49074,Chapelle-Rousselin (La),2015
49092,Chemillé-en-Anjou,49111,Cossé-d'Anjou,2015
49092,Chemillé-en-Anjou,49153,Valanjou,2015
49092,Chemillé-en-Anjou,49169,Jumellière (La),2015
49092,Chemillé-en-Anjou,49225,Neuvy-en-Mauges,2015
49092,Chemillé-en-Anjou,49268,Sainte-Christine,2015
49092,Chemillé-en-Anjou,49281,Saint-Georges-des-Gardes,2015
49092,Chemillé-en-Anjou,49300,Saint-Lézin,2015
49092,Chemillé-en-Anjou,49325,Salle-de-Vihiers (La),2015
49092,Chemillé-en-Anjou,49351,Tourlandry (La),2015
49138,Bois d'Anjou (Les),49138,Fontaine-Guérin,2015
49138,Bois d'Anjou (Les),49049,Brion,2015
49138,Bois d'Anjou (Les),49280,Saint-Georges-du-Bois,2015
49149,Gennes-Val de Loire,49149,Gennes,2015
49149,Gennes-Val de Loire,49094,Chênehutte-Trèves-Cunault,2015
49149,Gennes-Val de Loire,49154,Grézillé,2015
49149,Gennes-Val de Loire,49279,Saint-Georges-des-Sept-Voies,2015
49149,Gennes-Val de Loire,49346,Thoureil (Le),2015
49160,Ingrandes-Le Fresne sur Loire,49160,Ingrandes,2015
49160,Ingrandes-Le Fresne sur Loire,44060,Fresne-sur-Loire (Le),2015
49163,Jarzé Villages,49163,Jarzé,2015
49163,Jarzé Villages,49025,Beauvau,2015
49163,Jarzé Villages,49084,Chaumont-d'Anjou,2015
49163,Jarzé Villages,49185,Lué-en-Baugeois,2015
49176,Lion-d'Angers (Le),49176,Lion-d'Angers (Le),2015
49176,Lion-d'Angers (Le),49005,Andigné,2015
49194,Mazé-Milon,49194,Mazé,2015
49194,Mazé-Milon,49139,Fontaine-Milon,2015
49200,Longuenée-en-Anjou,49200,Membrolle-sur-Longuenée (La),2015
49200,Longuenée-en-Anjou,49196,Meignanne (La),2015
49200,Longuenée-en-Anjou,49242,Plessis-Macé (Le),2015
49200,Longuenée-en-Anjou,49251,Pruillé,2015
49218,Montrevault-sur-Èvre,49218,Montrevault,2015
49218,Montrevault-sur-Èvre,49033,Boissière-sur-Èvre (La),2015
49218,Montrevault-sur-Èvre,49083,Chaudron-en-Mauges,2015
49218,Montrevault-sur-Èvre,49085,Chaussaire (La),2015
49218,Montrevault-sur-Èvre,49137,Fief-Sauvin (Le),2015
49218,Montrevault-sur-Èvre,49145,Fuilet (Le),2015
49218,Montrevault-sur-Èvre,49252,Puiset-Doré (Le),2015
49218,Montrevault-sur-Èvre,49313,Saint-Pierre-Montlimart,2015
49218,Montrevault-sur-Èvre,49314,Saint-Quentin-en-Mauges,2015
49218,Montrevault-sur-Èvre,49316,Saint-Rémy-en-Mauges,2015
49218,Montrevault-sur-Èvre,49324,Salle-et-Chapelle-Aubry (La),2015
49220,Morannes-sur-Sarthe,49220,Morannes,2015
49220,Morannes-sur-Sarthe,49093,Chemiré-sur-Sarthe,2015
49244,Mauges-sur-Loire,49244,Pommeraye (La),2015
49244,Mauges-sur-Loire,49024,Beausse,2015
49244,Mauges-sur-Loire,49034,Botz-en-Mauges,2015
49244,Mauges-sur-Loire,49039,Bourgneuf-en-Mauges,2015
49244,Mauges-sur-Loire,49075,Chapelle-Saint-Florent (La),2015
49244,Mauges-sur-Loire,49190,Marillais (Le),2015
49244,Mauges-sur-Loire,49204,Mesnil-en-Vallée (Le),2015
49244,Mauges-sur-Loire,49212,Montjean-sur-Loire,2015
49244,Mauges-sur-Loire,49276,Saint-Florent-le-Vieil,2015
49244,Mauges-sur-Loire,49295,Saint-Laurent-de-la-Plaine,2015
49244,Mauges-sur-Loire,49297,Saint-Laurent-du-Mottay,2015
49292,Val-du-Layon,49292,Saint-Lambert-du-Lattay,2015
49292,Val-du-Layon,49265,Saint-Aubin-de-Luigné,2015
49301,Sèvremoine,49301,Saint-Macaire-en-Mauges,2015
49301,Sèvremoine,49179,Longeron (Le),2015
49301,Sèvremoine,49206,Montfaucon-Montigné,2015
49301,Sèvremoine,49258,Renaudière (La),2015
49301,Sèvremoine,49263,Roussay,2015
49301,Sèvremoine,49264,Saint-André-de-la-Marche,2015
49301,Sèvremoine,49273,Saint-Crespin-sur-Moine,2015
49301,Sèvremoine,49285,Saint-Germain-sur-Moine,2015
49301,Sèvremoine,49349,Tillières,2015
49301,Sèvremoine,49350,Torfou,2015
49307,Loire-Authion,49307,Saint-Mathurin-sur-Loire,2015
49307,Loire-Authion,49004,Andard,2015
49307,Loire-Authion,49019,Bauné,2015
49307,Loire-Authion,49032,Bohalle (La),2015
49307,Loire-Authion,49042,Brain-sur-l'Authion,2015
49307,Loire-Authion,49106,Corné,2015
49307,Loire-Authion,49117,Daguenière (La),2015
49323,Verrières-en-Anjou,49323,Saint-Sylvain-d'Anjou,2015
49323,Verrières-en-Anjou,49238,Pellouailles-les-Vignes,2015
49345,Bellevigne-en-Layon,49345,Thouarcé,2015
49345,Bellevigne-en-Layon,49066,Champ-sur-Layon,2015
49345,Bellevigne-en-Layon,49133,Faveraye-Mâchelles,2015
49345,Bellevigne-en-Layon,49134,Faye-d'Anjou,2015
49345,Bellevigne-en-Layon,49256,Rablay-sur-Layon,2015
49367,Erdre-en-Anjou,49367,Vern-d'Anjou,2015
49367,Erdre-en-Anjou,49043,Brain-sur-Longuenée,2015
49367,Erdre-en-Anjou,49148,Gené,2015
49367,Erdre-en-Anjou,49249,Pouëze (La),2015
49373,Lys-Haut-Layon,49373,Vihiers,2015
49373,Lys-Haut-Layon,49059,Cerqueux-sous-Passavant (Les),2015
49373,Lys-Haut-Layon,49142,Fosse-de-Tigné (La),2015
49373,Lys-Haut-Layon,49232,Nueil-sur-Layon,2015
49373,Lys-Haut-Layon,49342,Tancoigné,2015
49373,Lys-Haut-Layon,49348,Tigné,2015
49373,Lys-Haut-Layon,49356,Trémont,2015
50082,Bricquebec-en-Cotentin,50082,Bricquebec,2015
50082,Bricquebec-en-Cotentin,50396,Perques (Les),2015
50082,Bricquebec-en-Cotentin,50418,Quettetot,2015
50082,Bricquebec-en-Cotentin,50520,Saint-Martin-le-Hébert,2015
50082,Bricquebec-en-Cotentin,50614,Valdécie (Le),2015
50082,Bricquebec-en-Cotentin,50646,Vrétot (Le),2015
50090,Buais-Les-Monts,50090,Buais,2015
50090,Buais-Les-Monts,50557,Saint-Symphorien-des-Monts,2015
50099,Carentan les Marais,50099,Carentan,2015
50099,Carentan les Marais,50010,Angoville-au-Plain,2015
50099,Carentan les Marais,50249,Houesville,2015
50099,Carentan les Marais,50458,Saint-Côme-du-Mont,2015
50115,Grippon (Le),50115,Champcervon,2015
50115,Grippon (Le),50114,Chambres (Les),2015
50129,Cherbourg-en-Cotentin,50129,Cherbourg-Octeville,2015
50129,Cherbourg-en-Cotentin,50173,Équeurdreville-Hainneville,2015
50129,Cherbourg-en-Cotentin,50203,Glacerie (La),2015
50129,Cherbourg-en-Cotentin,50416,Querqueville,2015
50129,Cherbourg-en-Cotentin,50602,Tourlaville,2015
50139,Condé-sur-Vire,50139,Condé-sur-Vire,2015
50139,Condé-sur-Vire,50319,Mesnil-Raoult (Le),2015
50142,Vicq-sur-Mer,50142,Cosqueville,2015
50142,Vicq-sur-Mer,50211,Gouberville,2015
50142,Vicq-sur-Mer,50375,Néville-sur-Mer,2015
50142,Vicq-sur-Mer,50432,Réthoville,2015
50168,Ducey-Les Chéris,50168,Ducey,2015
50168,Ducey-Les Chéris,50132,Chéris (Les),2015
50209,Gonneville-Le Theil,50209,Gonneville,2015
50209,Gonneville-Le Theil,50595,Theil (Le),2015
50215,Gouville sur Mer,50215,Gouville-sur-Mer,2015
50215,Gouville sur Mer,50061,Boisroger,2015
50236,Haye (La),50236,Haye-du-Puits (La),2015
50236,Haye (La),50035,Baudreville,2015
50236,Haye (La),50063,Bolleville,2015
50236,Haye (La),50204,Glatigny,2015
50236,Haye (La),50330,Mobecq,2015
50236,Haye (La),50343,Montgardon,2015
50236,Haye (La),50544,Saint-Rémy-des-Landes,2015
50236,Haye (La),50558,Saint-Symphorien-le-Valois,2015
50236,Haye (La),50586,Surville,2015
50239,Thèreval,50239,Hébécrevon,2015
50239,Thèreval,50123,Chapelle-en-Juger (La),2015
50267,Lessay,50267,Lessay,2015
50267,Lessay,50012,Angoville-sur-Ay,2015
50273,Montsenelle,50273,Lithaire,2015
50273,Montsenelle,50136,Coigny,2015
50273,Montsenelle,50415,Prétot-Sainte-Suzanne,2015
50273,Montsenelle,50497,Saint-Jores,2015
50292,Marigny-Le-Lozon,50292,Marigny,2015
50292,Marigny-Le-Lozon,50280,Lozon,2015
50359,Mortain-Bocage,50359,Mortain,2015
50359,Mortain-Bocage,50056,Bion,2015
50359,Mortain-Bocage,50381,Notre-Dame-du-Touchet,2015
50359,Mortain-Bocage,50494,Saint-Jean-du-Corail,2015
50359,Mortain-Bocage,50638,Villechien,2015
50363,Moyon Villages,50363,Moyon,2015
50363,Moyon Villages,50134,Chevry,2015
50363,Moyon Villages,50316,Mesnil-Opac (Le),2015
50388,Orval sur Sienne,50388,Orval,2015
50388,Orval sur Sienne,50339,Montchaton,2015
50391,Grandparigny,50391,Parigny,2015
50391,Grandparigny,50133,Chèvreville,2015
50391,Grandparigny,50293,Martigny,2015
50391,Grandparigny,50329,Milly,2015
50393,Percy-en-Normandie,50393,Percy,2015
50393,Percy-en-Normandie,50128,Chefresne (Le),2015
50400,Picauville,50400,Picauville,2015
50400,Picauville,50005,Amfreville,2015
50400,Picauville,50153,Cretteville,2015
50400,Picauville,50212,Gourbesville,2015
50400,Picauville,50250,Houtteville,2015
50400,Picauville,50642,Vindefontaine,2015
50410,Pontorson,50410,Pontorson,2015
50410,Pontorson,50284,Macey,2015
50410,Pontorson,50630,Vessey,2015
50419,Quettreville-sur-Sienne,50419,Quettreville-sur-Sienne,2015
50419,Quettreville-sur-Sienne,50255,Hyenville,2015
50436,Romagny Fontenay,50436,Romagny,2015
50436,Romagny Fontenay,50189,Fontenay,2015
50484,Saint-Hilaire-du-Harcouët,50484,Saint-Hilaire-du-Harcouët,2015
50484,Saint-Hilaire-du-Harcouët,50515,Saint-Martin-de-Landelles,2015
50484,Saint-Hilaire-du-Harcouët,50644,Virey,2015
50492,Saint-Jean-d'Elle,50492,Saint-Jean-des-Baisants,2015
50492,Saint-Jean-d'Elle,50380,Notre-Dame-d'Elle,2015
50492,Saint-Jean-d'Elle,50414,Précorbin,2015
50492,Saint-Jean-d'Elle,50441,Rouxeville,2015
50492,Saint-Jean-d'Elle,50635,Vidouville,2015
50523,Sainte-Mère-Eglise,50523,Sainte-Mère-Église,2015
50523,Sainte-Mère-Eglise,50051,Beuzeville-au-Plain,2015
50523,Sainte-Mère-Eglise,50127,Chef-du-Pont,2015
50523,Sainte-Mère-Eglise,50170,Écoquenéauville,2015
50523,Sainte-Mère-Eglise,50191,Foucarville,2015
50535,Parc (Le),50535,Sainte-Pience,2015
50535,Parc (Le),50071,Braffais,2015
50535,Parc (Le),50406,Plomb,2015
50546,Bourgvallées,50546,Saint-Samson-de-Bonfossé,2015
50546,Bourgvallées,50213,Gourfaleur,2015
50546,Bourgvallées,50287,Mancellière-sur-Vire (La),2015
50546,Bourgvallées,50545,Saint-Romphaire,2015
50564,Terre-et-Marais,50564,Sainteny,2015
50564,Terre-et-Marais,50470,Saint-Georges-de-Bohon,2015
50565,Sartilly-Baie-Bocage,50565,Sartilly,2015
50565,Sartilly-Baie-Bocage,50009,Angey,2015
50565,Sartilly-Baie-Bocage,50116,Champcey,2015
50565,Sartilly-Baie-Bocage,50355,Montviron,2015
50565,Sartilly-Baie-Bocage,50434,Rochelle-Normande (La),2015
50582,Sourdeval,50582,Sourdeval,2015
50582,Sourdeval,50625,Vengeons,2015
50591,Teilleul (Le),50591,Teilleul (Le),2015
50591,Teilleul (Le),50179,Ferrières,2015
50591,Teilleul (Le),50245,Heussé,2015
50591,Teilleul (Le),50254,Husson,2015
50591,Teilleul (Le),50508,Sainte-Marie-du-Bois,2015
50592,Tessy Bocage,50592,Tessy-sur-Vire,2015
50592,Tessy Bocage,50180,Fervaches,2015
50601,Torigny-les-Villes,50601,Torigni-sur-Vire,2015
50601,Torigny-les-Villes,50075,Brectouville,2015
50601,Torigny-les-Villes,50202,Giéville,2015
50601,Torigny-les-Villes,50224,Guilberville,2015
50639,Villedieu-les-Poêles-Rouffigny,50639,Villedieu-les-Poêles,2015
50639,Villedieu-les-Poêles-Rouffigny,50440,Rouffigny,2015
51030,Aÿ-Champagne,51030,Ay,2015
51030,Aÿ-Champagne,51064,Bisseuil,2015
51030,Aÿ-Champagne,51347,Mareuil-sur-Ay,2015
51564,Val de Livre,51564,Tauxières-Mutry,2015
51564,Val de Livre,51331,Louvois,2015
52331,Porte du Der (La),52331,Montier-en-Der,2015
52331,Porte du Der (La),52427,Robert-Magny,2015
52405,Montsaugeonnais (Le),52405,Prauthoy,2015
52405,Montsaugeonnais (Le),52340,Montsaugeon,2015
52405,Montsaugeonnais (Le),52509,Vaux-sous-Aubigny,2015
52411,Rives Dervoises,52411,Puellemontier,2015
52411,Rives Dervoises,52180,Droyes,2015
52411,Rives Dervoises,52293,Longeville-sur-la-Laines,2015
52411,Rives Dervoises,52296,Louze,2015
52449,Saints-Geosmes,52449,Saints-Geosmes,2015
52449,Saints-Geosmes,52036,Balesmes-sur-Marne,2015
52529,Villegusien-le-Lac,52529,Villegusien-le-Lac,2015
52529,Villegusien-le-Lac,52239,Heuilley-Cotton,2015
53137,Loiron-Ruillé,53137,Loiron,2015
53137,Loiron-Ruillé,53194,Ruillé-le-Gravelais,2015
53185,Pré-en-Pail-Saint-Samson,53185,Pré-en-Pail,2015
53185,Pré-en-Pail-Saint-Samson,53252,Saint-Samson,2015
53255,Sainte-Suzanne-et-Chammes,53255,Sainte-Suzanne,2015
53255,Sainte-Suzanne-et-Chammes,53050,Chammes,2015
56144,Évellys,56144,Naizin,2015
56144,Évellys,56142,Moustoir-Remungol,2015
56144,Évellys,56192,Remungol,2015
56197,Val d'Oust,56197,Roc-Saint-André (Le),2015
56197,Val d'Oust,56037,Chapelle-Caro (La),2015
56197,Val d'Oust,56187,Quily,2015
56251,Theix-Noyalo,56251,Theix,2015
56251,Theix-Noyalo,56150,Noyalo,2015
57021,Ancy-Dornot,57021,Ancy-sur-Moselle,2015
57021,Ancy-Dornot,57184,Dornot,2015
58026,Beaulieu,58026,Beaulieu,2015
58026,Beaulieu,58100,Dompierre-sur-Héry,2015
58026,Beaulieu,58167,Michaugues,2015
59260,Ghyvelde,59260,Ghyvelde,2015
59260,Ghyvelde,59404,Moëres (Les),2015
59588,Téteghem-Coudekerque-Village,59588,Téteghem,2015
59588,Téteghem-Coudekerque-Village,59154,Coudekerque-Village,2015
60088,Bornel,60088,Bornel,2015
60088,Bornel,60018,Anserville,2015
60088,Bornel,60246,Fosseuse,2015
61007,Athis-Val de Rouvre,61007,Athis-de-l'Orne,2015
61007,Athis-Val de Rouvre,61058,Bréel,2015
61007,Athis-Val de Rouvre,61073,Carneille (La),2015
61007,Athis-Val de Rouvre,61313,Notre-Dame-du-Rocher,2015
61007,Athis-Val de Rouvre,61353,Ronfeugerai,2015
61007,Athis-Val de Rouvre,61465,Ségrie-Fontaine,2015
61007,Athis-Val de Rouvre,61478,Taillebois,2015
61007,Athis-Val de Rouvre,61489,Tourailles (Les),2015
61050,Cour-Maugis sur Huisne,61050,Boissy-Maugis,2015
61050,Cour-Maugis sur Huisne,61128,Courcerault,2015
61050,Cour-Maugis sur Huisne,61245,Maison-Maugis,2015
61050,Cour-Maugis sur Huisne,61430,Saint-Maurice-sur-Huisne,2015
61081,Chailloué,61081,Chailloué,2015
61081,Chailloué,61253,Marmouillé,2015
61081,Chailloué,61306,Neuville-près-Sées,2015
61096,Rives d'Andaine,61096,Chapelle-d'Andaine (La),2015
61096,Rives d'Andaine,61135,Couterne,2015
61096,Rives d'Andaine,61186,Geneslay,2015
61096,Rives d'Andaine,61200,Haleine,2015
61116,Sablons sur Huisne,61116,Condé-sur-Huisne,2015
61116,Sablons sur Huisne,61115,Condeau,2015
61116,Sablons sur Huisne,61125,Coulonges-les-Sablons,2015
61145,Domfront en Poiraie,61145,Domfront,2015
61145,Domfront en Poiraie,61201,Haute-Chapelle (La),2015
61145,Domfront en Poiraie,61355,Rouellé,2015
61153,Écouché-les-Vallées,61153,Écouché,2015
61153,Écouché-les-Vallées,61027,Batilly,2015
61153,Écouché-les-Vallées,61127,Courbe (La),2015
61153,Écouché-les-Vallées,61236,Loucé,2015
61153,Écouché-les-Vallées,61441,Saint-Ouen-sur-Maire,2015
61153,Écouché-les-Vallées,61470,Serans,2015
61167,Ferté-en-Ouche (La),61167,Ferté-Frênel (La),2015
61167,Ferté-en-Ouche (La),61003,Anceins,2015
61167,Ferté-en-Ouche (La),61047,Bocquencé,2015
61167,Ferté-en-Ouche (La),61136,Couvains,2015
61167,Ferté-en-Ouche (La),61184,Gauville,2015
61167,Ferté-en-Ouche (La),61191,Glos-la-Ferrière,2015
61167,Ferté-en-Ouche (La),61205,Heugon,2015
61167,Ferté-en-Ouche (La),61282,Monnai,2015
