old_villeId,new_villeId,old_NCCENR,new_NCCENR
56614,31673.0,Paris 14,Paris 14e Arrondissement
56615,31673.0,Paris 14,Paris 14e Arrondissement
56616,31673.0,Paris 14,Paris 14e Arrondissement
56617,31673.0,Paris 14,Paris 14e Arrondissement
56618,31673.0,Paris 14,Paris 14e Arrondissement
56619,31673.0,Paris 14,Paris 14e Arrondissement
56620,31673.0,Paris 14,Paris 14e Arrondissement
56621,31673.0,Paris 14,Paris 14e Arrondissement
56622,31673.0,Paris 14,Paris 14e Arrondissement
56623,31673.0,Paris 14,Paris 14e Arrondissement
56624,31673.0,Paris 14,Paris 14e Arrondissement
56625,31673.0,Paris 14,Paris 14e Arrondissement
56626,31673.0,Paris 14,Paris 14e Arrondissement
56627,31673.0,Paris 14,Paris 14e Arrondissement
56628,31673.0,Paris 14,Paris 14e Arrondissement
56629,31673.0,Paris 14,Paris 14e Arrondissement
56630,31673.0,Paris 14,Paris 14e Arrondissement
56631,31673.0,Paris 14,Paris 14e Arrondissement
56632,31673.0,Paris 14,Paris 14e Arrondissement
56633,31672.0,Paris 13,Paris 13e Arrondissement
56634,31672.0,Paris 13,Paris 13e Arrondissement
56635,31672.0,Paris 13,Paris 13e Arrondissement
56636,31672.0,Paris 13,Paris 13e Arrondissement
56637,31672.0,Paris 13,Paris 13e Arrondissement
56638,31672.0,Paris 13,Paris 13e Arrondissement
56639,31672.0,Paris 13,Paris 13e Arrondissement
56640,31672.0,Paris 13,Paris 13e Arrondissement
56641,31674.0,Paris 15,Paris 15e Arrondissement
56642,31674.0,Paris 15,Paris 15e Arrondissement
56643,31674.0,Paris 15,Paris 15e Arrondissement
56644,31674.0,Paris 15,Paris 15e Arrondissement
56645,31667.0,Paris 08,Paris 8e Arrondissement
56646,31674.0,Paris 15,Paris 15e Arrondissement
56647,31674.0,Paris 15,Paris 15e Arrondissement
56648,31674.0,Paris 15,Paris 15e Arrondissement
56649,31674.0,Paris 15,Paris 15e Arrondissement
56650,31674.0,Paris 15,Paris 15e Arrondissement
56651,31674.0,Paris 15,Paris 15e Arrondissement
56652,31674.0,Paris 15,Paris 15e Arrondissement
56653,31674.0,Paris 15,Paris 15e Arrondissement
56654,31674.0,Paris 15,Paris 15e Arrondissement
56655,31674.0,Paris 15,Paris 15e Arrondissement
56656,31674.0,Paris 15,Paris 15e Arrondissement
56657,31674.0,Paris 15,Paris 15e Arrondissement
56658,31674.0,Paris 15,Paris 15e Arrondissement
56659,31674.0,Paris 15,Paris 15e Arrondissement
56660,31674.0,Paris 15,Paris 15e Arrondissement
56661,31674.0,Paris 15,Paris 15e Arrondissement
56662,31674.0,Paris 15,Paris 15e Arrondissement
56663,31674.0,Paris 15,Paris 15e Arrondissement
56664,31674.0,Paris 15,Paris 15e Arrondissement
56665,31674.0,Paris 15,Paris 15e Arrondissement
56666,31674.0,Paris 15,Paris 15e Arrondissement
56667,31674.0,Paris 15,Paris 15e Arrondissement
56668,31674.0,Paris 15,Paris 15e Arrondissement
56669,31674.0,Paris 15,Paris 15e Arrondissement
56670,31674.0,Paris 15,Paris 15e Arrondissement
56671,31674.0,Paris 15,Paris 15e Arrondissement
56672,31674.0,Paris 15,Paris 15e Arrondissement
56673,31674.0,Paris 15,Paris 15e Arrondissement
56674,31674.0,Paris 15,Paris 15e Arrondissement
56675,31674.0,Paris 15,Paris 15e Arrondissement
56676,31674.0,Paris 15,Paris 15e Arrondissement
56677,31674.0,Paris 15,Paris 15e Arrondissement
56678,31674.0,Paris 15,Paris 15e Arrondissement
56679,31674.0,Paris 15,Paris 15e Arrondissement
56680,31674.0,Paris 15,Paris 15e Arrondissement
56681,31675.0,Paris 16,Paris 16e Arrondissement
56682,31675.0,Paris 16,Paris 16e Arrondissement
56683,31675.0,Paris 16,Paris 16e Arrondissement
56684,31675.0,Paris 16,Paris 16e Arrondissement
56685,31675.0,Paris 16,Paris 16e Arrondissement
56686,31675.0,Paris 16,Paris 16e Arrondissement
56687,31675.0,Paris 16,Paris 16e Arrondissement
56688,31675.0,Paris 16,Paris 16e Arrondissement
56689,31675.0,Paris 16,Paris 16e Arrondissement
56690,31675.0,Paris 16,Paris 16e Arrondissement
56691,31675.0,Paris 16,Paris 16e Arrondissement
56692,31675.0,Paris 16,Paris 16e Arrondissement
56693,31675.0,Paris 16,Paris 16e Arrondissement
56694,31675.0,Paris 16,Paris 16e Arrondissement
56695,31675.0,Paris 16,Paris 16e Arrondissement
56696,31675.0,Paris 16,Paris 16e Arrondissement
56697,31675.0,Paris 16,Paris 16e Arrondissement
56698,31675.0,Paris 16,Paris 16e Arrondissement
56699,31675.0,Paris 16,Paris 16e Arrondissement
56700,31675.0,Paris 16,Paris 16e Arrondissement
56701,31675.0,Paris 16,Paris 16e Arrondissement
56702,31675.0,Paris 16,Paris 16e Arrondissement
56703,31675.0,Paris 16,Paris 16e Arrondissement
56704,31675.0,Paris 16,Paris 16e Arrondissement
56705,31675.0,Paris 16,Paris 16e Arrondissement
56706,31675.0,Paris 16,Paris 16e Arrondissement
56707,31675.0,Paris 16,Paris 16e Arrondissement
56708,31675.0,Paris 16,Paris 16e Arrondissement
56709,31667.0,Paris 08,Paris 8e Arrondissement
56710,31667.0,Paris 08,Paris 8e Arrondissement
56711,31667.0,Paris 08,Paris 8e Arrondissement
56712,31667.0,Paris 08,Paris 8e Arrondissement
56713,31676.0,Paris 17,Paris 17e Arrondissement
56714,31676.0,Paris 17,Paris 17e Arrondissement
56715,31676.0,Paris 17,Paris 17e Arrondissement
56716,31676.0,Paris 17,Paris 17e Arrondissement
56717,31676.0,Paris 17,Paris 17e Arrondissement
56718,31676.0,Paris 17,Paris 17e Arrondissement
56719,31676.0,Paris 17,Paris 17e Arrondissement
56720,31676.0,Paris 17,Paris 17e Arrondissement
56721,31676.0,Paris 17,Paris 17e Arrondissement
56722,31676.0,Paris 17,Paris 17e Arrondissement
56723,31676.0,Paris 17,Paris 17e Arrondissement
56724,31676.0,Paris 17,Paris 17e Arrondissement
56725,31676.0,Paris 17,Paris 17e Arrondissement
56726,31676.0,Paris 17,Paris 17e Arrondissement
56727,31676.0,Paris 17,Paris 17e Arrondissement
56728,31676.0,Paris 17,Paris 17e Arrondissement
56729,31676.0,Paris 17,Paris 17e Arrondissement
56730,31676.0,Paris 17,Paris 17e Arrondissement
56731,31676.0,Paris 17,Paris 17e Arrondissement
56732,31676.0,Paris 17,Paris 17e Arrondissement
56733,31676.0,Paris 17,Paris 17e Arrondissement
56734,31676.0,Paris 17,Paris 17e Arrondissement
56735,31676.0,Paris 17,Paris 17e Arrondissement
56736,31676.0,Paris 17,Paris 17e Arrondissement
56737,31676.0,Paris 17,Paris 17e Arrondissement
56738,31676.0,Paris 17,Paris 17e Arrondissement
56739,31676.0,Paris 17,Paris 17e Arrondissement
56740,31676.0,Paris 17,Paris 17e Arrondissement
56741,31676.0,Paris 17,Paris 17e Arrondissement
56742,31676.0,Paris 17,Paris 17e Arrondissement
56743,31676.0,Paris 17,Paris 17e Arrondissement
56744,31676.0,Paris 17,Paris 17e Arrondissement
56745,31676.0,Paris 17,Paris 17e Arrondissement
56746,31676.0,Paris 17,Paris 17e Arrondissement
56747,31676.0,Paris 17,Paris 17e Arrondissement
56748,31676.0,Paris 17,Paris 17e Arrondissement
56749,31676.0,Paris 17,Paris 17e Arrondissement
56750,31676.0,Paris 17,Paris 17e Arrondissement
56751,31676.0,Paris 17,Paris 17e Arrondissement
56752,31676.0,Paris 17,Paris 17e Arrondissement
56753,31676.0,Paris 17,Paris 17e Arrondissement
56754,31676.0,Paris 17,Paris 17e Arrondissement
56755,31676.0,Paris 17,Paris 17e Arrondissement
56756,31676.0,Paris 17,Paris 17e Arrondissement
56757,31676.0,Paris 17,Paris 17e Arrondissement
56758,31676.0,Paris 17,Paris 17e Arrondissement
56759,31676.0,Paris 17,Paris 17e Arrondissement
56760,31676.0,Paris 17,Paris 17e Arrondissement
56761,31677.0,Paris 18,Paris 18e Arrondissement
56762,31677.0,Paris 18,Paris 18e Arrondissement
56763,31677.0,Paris 18,Paris 18e Arrondissement
56764,31677.0,Paris 18,Paris 18e Arrondissement
56765,31677.0,Paris 18,Paris 18e Arrondissement
56766,31677.0,Paris 18,Paris 18e Arrondissement
56767,31677.0,Paris 18,Paris 18e Arrondissement
56768,31677.0,Paris 18,Paris 18e Arrondissement
56769,31677.0,Paris 18,Paris 18e Arrondissement
56770,31677.0,Paris 18,Paris 18e Arrondissement
56771,31677.0,Paris 18,Paris 18e Arrondissement
56772,31677.0,Paris 18,Paris 18e Arrondissement
56773,31677.0,Paris 18,Paris 18e Arrondissement
56774,31677.0,Paris 18,Paris 18e Arrondissement
56775,31677.0,Paris 18,Paris 18e Arrondissement
56776,31677.0,Paris 18,Paris 18e Arrondissement
56777,31677.0,Paris 18,Paris 18e Arrondissement
56778,31677.0,Paris 18,Paris 18e Arrondissement
56779,31677.0,Paris 18,Paris 18e Arrondissement
56780,31677.0,Paris 18,Paris 18e Arrondissement
56781,31677.0,Paris 18,Paris 18e Arrondissement
56782,31677.0,Paris 18,Paris 18e Arrondissement
56783,31677.0,Paris 18,Paris 18e Arrondissement
56784,31677.0,Paris 18,Paris 18e Arrondissement
56785,31677.0,Paris 18,Paris 18e Arrondissement
56786,31677.0,Paris 18,Paris 18e Arrondissement
56787,31677.0,Paris 18,Paris 18e Arrondissement
56788,31677.0,Paris 18,Paris 18e Arrondissement
56789,31677.0,Paris 18,Paris 18e Arrondissement
56790,31677.0,Paris 18,Paris 18e Arrondissement
56791,31677.0,Paris 18,Paris 18e Arrondissement
56792,31677.0,Paris 18,Paris 18e Arrondissement
56793,31677.0,Paris 18,Paris 18e Arrondissement
56794,31677.0,Paris 18,Paris 18e Arrondissement
56795,31677.0,Paris 18,Paris 18e Arrondissement
56796,31677.0,Paris 18,Paris 18e Arrondissement
56797,31677.0,Paris 18,Paris 18e Arrondissement
56798,31674.0,Paris 15,Paris 15e Arrondissement
56799,31674.0,Paris 15,Paris 15e Arrondissement
56800,31674.0,Paris 15,Paris 15e Arrondissement
56801,31674.0,Paris 15,Paris 15e Arrondissement
56802,31674.0,Paris 15,Paris 15e Arrondissement
56803,31674.0,Paris 15,Paris 15e Arrondissement
56804,31674.0,Paris 15,Paris 15e Arrondissement
56805,31674.0,Paris 15,Paris 15e Arrondissement
56806,31674.0,Paris 15,Paris 15e Arrondissement
56807,31674.0,Paris 15,Paris 15e Arrondissement
56808,31678.0,Paris 19,Paris 19e Arrondissement
56809,31672.0,Paris 13,Paris 13e Arrondissement
56810,31663.0,Paris 04,Paris 4e Arrondissement
56811,31678.0,Paris 19,Paris 19e Arrondissement
56812,31678.0,Paris 19,Paris 19e Arrondissement
56813,31678.0,Paris 19,Paris 19e Arrondissement
56814,31678.0,Paris 19,Paris 19e Arrondissement
56815,31678.0,Paris 19,Paris 19e Arrondissement
56816,31678.0,Paris 19,Paris 19e Arrondissement
56817,31678.0,Paris 19,Paris 19e Arrondissement
56818,31678.0,Paris 19,Paris 19e Arrondissement
56819,31678.0,Paris 19,Paris 19e Arrondissement
56820,31678.0,Paris 19,Paris 19e Arrondissement
56821,31678.0,Paris 19,Paris 19e Arrondissement
56822,31678.0,Paris 19,Paris 19e Arrondissement
56823,31678.0,Paris 19,Paris 19e Arrondissement
56824,31678.0,Paris 19,Paris 19e Arrondissement
56825,31678.0,Paris 19,Paris 19e Arrondissement
56826,31678.0,Paris 19,Paris 19e Arrondissement
56827,31678.0,Paris 19,Paris 19e Arrondissement
56828,31678.0,Paris 19,Paris 19e Arrondissement
56829,31678.0,Paris 19,Paris 19e Arrondissement
56830,31678.0,Paris 19,Paris 19e Arrondissement
56831,31678.0,Paris 19,Paris 19e Arrondissement
56832,31678.0,Paris 19,Paris 19e Arrondissement
56833,31678.0,Paris 19,Paris 19e Arrondissement
56834,31678.0,Paris 19,Paris 19e Arrondissement
56835,31678.0,Paris 19,Paris 19e Arrondissement
56836,31678.0,Paris 19,Paris 19e Arrondissement
56837,31678.0,Paris 19,Paris 19e Arrondissement
56838,31678.0,Paris 19,Paris 19e Arrondissement
56839,31678.0,Paris 19,Paris 19e Arrondissement
56840,31678.0,Paris 19,Paris 19e Arrondissement
56841,31678.0,Paris 19,Paris 19e Arrondissement
56842,31678.0,Paris 19,Paris 19e Arrondissement
56843,31678.0,Paris 19,Paris 19e Arrondissement
56844,31678.0,Paris 19,Paris 19e Arrondissement
56845,31678.0,Paris 19,Paris 19e Arrondissement
56846,31678.0,Paris 19,Paris 19e Arrondissement
56847,31678.0,Paris 19,Paris 19e Arrondissement
56848,31678.0,Paris 19,Paris 19e Arrondissement
56849,31678.0,Paris 19,Paris 19e Arrondissement
56850,31678.0,Paris 19,Paris 19e Arrondissement
56851,31678.0,Paris 19,Paris 19e Arrondissement
56852,31678.0,Paris 19,Paris 19e Arrondissement
56853,31678.0,Paris 19,Paris 19e Arrondissement
56854,31678.0,Paris 19,Paris 19e Arrondissement
56855,31679.0,Paris 20,Paris 20e Arrondissement
56856,31679.0,Paris 20,Paris 20e Arrondissement
56857,31679.0,Paris 20,Paris 20e Arrondissement
56858,31679.0,Paris 20,Paris 20e Arrondissement
56859,31679.0,Paris 20,Paris 20e Arrondissement
56860,31679.0,Paris 20,Paris 20e Arrondissement
56861,31679.0,Paris 20,Paris 20e Arrondissement
56862,31679.0,Paris 20,Paris 20e Arrondissement
56863,31679.0,Paris 20,Paris 20e Arrondissement
56864,31679.0,Paris 20,Paris 20e Arrondissement
56865,31679.0,Paris 20,Paris 20e Arrondissement
56866,31679.0,Paris 20,Paris 20e Arrondissement
56867,31679.0,Paris 20,Paris 20e Arrondissement
56868,31679.0,Paris 20,Paris 20e Arrondissement
56869,31679.0,Paris 20,Paris 20e Arrondissement
56870,31679.0,Paris 20,Paris 20e Arrondissement
56871,31679.0,Paris 20,Paris 20e Arrondissement
56872,31679.0,Paris 20,Paris 20e Arrondissement
56873,31679.0,Paris 20,Paris 20e Arrondissement
56874,31679.0,Paris 20,Paris 20e Arrondissement
56875,31679.0,Paris 20,Paris 20e Arrondissement
56876,31679.0,Paris 20,Paris 20e Arrondissement
56877,31679.0,Paris 20,Paris 20e Arrondissement
56878,31679.0,Paris 20,Paris 20e Arrondissement
56879,31679.0,Paris 20,Paris 20e Arrondissement
56880,31679.0,Paris 20,Paris 20e Arrondissement
56881,31679.0,Paris 20,Paris 20e Arrondissement
56882,31679.0,Paris 20,Paris 20e Arrondissement
56883,31673.0,Paris 14,Paris 14e Arrondissement
56884,31673.0,Paris 14,Paris 14e Arrondissement
56885,31673.0,Paris 14,Paris 14e Arrondissement
56886,31673.0,Paris 14,Paris 14e Arrondissement
56887,31673.0,Paris 14,Paris 14e Arrondissement
56888,31673.0,Paris 14,Paris 14e Arrondissement
56889,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56890,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56891,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56892,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56893,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56894,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56895,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56896,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56897,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56898,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56899,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56900,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56901,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56902,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56903,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56904,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56905,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56906,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56907,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56908,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56909,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56910,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56911,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56912,37375.0,Saint-Ouen,Saint-Ouen-sur-Seine
56913,32715.0,Melun,Melun
56914,32715.0,Melun,Melun
56915,32715.0,Melun,Melun
56916,32715.0,Melun,Melun
56917,32715.0,Melun,Melun
56918,32715.0,Melun,Melun
56919,32715.0,Melun,Melun
56920,32715.0,Melun,Melun
56921,32715.0,Melun,Melun
56922,32715.0,Melun,Melun
56923,32715.0,Melun,Melun
56924,32715.0,Melun,Melun
56925,32715.0,Melun,Melun
56926,32715.0,Melun,Melun
56927,32715.0,Melun,Melun
56928,32715.0,Melun,Melun
56929,32715.0,Melun,Melun
56930,32715.0,Melun,Melun
56931,32715.0,Melun,Melun
56932,32715.0,Melun,Melun
56933,32715.0,Melun,Melun
56934,32715.0,Melun,Melun
56935,32715.0,Melun,Melun
56936,32715.0,Melun,Melun
56937,32715.0,Melun,Melun
56938,32715.0,Melun,Melun
56939,32715.0,Melun,Melun
56940,32715.0,Melun,Melun
56941,32685.0,Lognes,Lognes
56942,32685.0,Lognes,Lognes
56943,32685.0,Lognes,Lognes
56944,32685.0,Lognes,Lognes
56945,32715.0,Melun,Melun
56946,32715.0,Melun,Melun
56947,32715.0,Melun,Melun
56948,32711.0,Meaux,Meaux
56949,32711.0,Meaux,Meaux
56950,32711.0,Meaux,Meaux
56951,32711.0,Meaux,Meaux
56952,32711.0,Meaux,Meaux
56953,32711.0,Meaux,Meaux
56954,32711.0,Meaux,Meaux
56955,32711.0,Meaux,Meaux
56956,32711.0,Meaux,Meaux
56957,32715.0,Melun,Melun
56958,32817.0,Roissy-en-Brie,Roissy-en-Brie
56959,32817.0,Roissy-en-Brie,Roissy-en-Brie
56960,32580.0,Dammarie-les-Lys,Dammarie-les-Lys
56961,32580.0,Dammarie-les-Lys,Dammarie-les-Lys
56962,32580.0,Dammarie-les-Lys,Dammarie-les-Lys
56963,32580.0,Dammarie-les-Lys,Dammarie-les-Lys
56964,32580.0,Dammarie-les-Lys,Dammarie-les-Lys
56965,32580.0,Dammarie-les-Lys,Dammarie-les-Lys
56966,32580.0,Dammarie-les-Lys,Dammarie-les-Lys
56967,32580.0,Dammarie-les-Lys,Dammarie-les-Lys
56968,32580.0,Dammarie-les-Lys,Dammarie-les-Lys
56969,32580.0,Dammarie-les-Lys,Dammarie-les-Lys
56970,,Marne-la-Vallée,
56971,,Marne-la-Vallée,
56972,,Marne-la-Vallée,
56973,,Marne-la-Vallée,
56974,,Marne-la-Vallée,
56975,,Marne-la-Vallée,
56976,,Marne-la-Vallée,
56977,,Marne-la-Vallée,
56978,,Marne-la-Vallée,
56979,32448.0,Avon,Avon
56980,32448.0,Avon,Avon
56981,32448.0,Avon,Avon
56982,32448.0,Avon,Avon
56983,32448.0,Avon,Avon
56984,32448.0,Avon,Avon
56985,32448.0,Avon,Avon
56986,32448.0,Avon,Avon
56987,32448.0,Avon,Avon
56988,32897.0,Tournan-en-Brie,Tournan-en-Brie
56989,32897.0,Tournan-en-Brie,Tournan-en-Brie
56990,32897.0,Tournan-en-Brie,Tournan-en-Brie
56991,32897.0,Tournan-en-Brie,Tournan-en-Brie
56992,32897.0,Tournan-en-Brie,Tournan-en-Brie
56993,32897.0,Tournan-en-Brie,Tournan-en-Brie
56994,32581.0,Dammartin-en-Goêle,Dammartin-en-Goële
56995,32581.0,Dammartin-en-Goêle,Dammartin-en-Goële
56996,32581.0,Dammartin-en-Goêle,Dammartin-en-Goële
56997,32581.0,Dammartin-en-Goêle,Dammartin-en-Goële
56998,32499.0,Cesson,Cesson
56999,32499.0,Cesson,Cesson
57000,32499.0,Cesson,Cesson
57001,32499.0,Cesson,Cesson
57002,32499.0,Cesson,Cesson
57003,32499.0,Cesson,Cesson
57004,32499.0,Cesson,Cesson
57005,32486.0,Brie-Comte-Robert,Brie-Comte-Robert
57006,32486.0,Brie-Comte-Robert,Brie-Comte-Robert
57007,32486.0,Brie-Comte-Robert,Brie-Comte-Robert
57008,32486.0,Brie-Comte-Robert,Brie-Comte-Robert
57009,32486.0,Brie-Comte-Robert,Brie-Comte-Robert
57010,32486.0,Brie-Comte-Robert,Brie-Comte-Robert
57011,32486.0,Brie-Comte-Robert,Brie-Comte-Robert
57012,32610.0,La Ferté-sous-Jouarre,Ferté-sous-Jouarre
57013,32610.0,La Ferté-sous-Jouarre,Ferté-sous-Jouarre
57014,32610.0,La Ferté-sous-Jouarre,Ferté-sous-Jouarre
57015,32610.0,La Ferté-sous-Jouarre,Ferté-sous-Jouarre
57016,32486.0,Brie-Comte-Robert,Brie-Comte-Robert
57017,32940.0,Villeparisis,Villeparisis
57018,32940.0,Villeparisis,Villeparisis
57019,32448.0,Avon,Avon
57020,32448.0,Avon,Avon
57021,32721.0,Mitry-Mory,Mitry-Mory
57022,32721.0,Mitry-Mory,Mitry-Mory
57023,32721.0,Mitry-Mory,Mitry-Mory
57024,32721.0,Mitry-Mory,Mitry-Mory
57025,32721.0,Mitry-Mory,Mitry-Mory
57026,32721.0,Mitry-Mory,Mitry-Mory
57027,32721.0,Mitry-Mory,Mitry-Mory
57028,32721.0,Mitry-Mory,Mitry-Mory
57029,32721.0,Mitry-Mory,Mitry-Mory
57030,32613.0,Fontainebleau,Fontainebleau
57031,32613.0,Fontainebleau,Fontainebleau
57032,32613.0,Fontainebleau,Fontainebleau
57033,32613.0,Fontainebleau,Fontainebleau
57034,32613.0,Fontainebleau,Fontainebleau
57035,32613.0,Fontainebleau,Fontainebleau
57036,32613.0,Fontainebleau,Fontainebleau
57037,32613.0,Fontainebleau,Fontainebleau
57038,,Marne-la-Vallée,
57039,,Marne-la-Vallée,
57040,,Marne-la-Vallée,
57041,,Marne-la-Vallée,
57042,,Marne-la-Vallée,
57043,,Marne-la-Vallée,
57044,,Marne-la-Vallée,
57045,,Marne-la-Vallée,
57046,,Marne-la-Vallée,
57047,32711.0,Meaux,Meaux
57048,32711.0,Meaux,Meaux
57049,32711.0,Meaux,Meaux
57050,32711.0,Meaux,Meaux
57051,32711.0,Meaux,Meaux
57052,32711.0,Meaux,Meaux
57053,32800.0,Pontault-Combault,Pontault-Combault
57054,32800.0,Pontault-Combault,Pontault-Combault
57055,32800.0,Pontault-Combault,Pontault-Combault
57056,32800.0,Pontault-Combault,Pontault-Combault
57057,32800.0,Pontault-Combault,Pontault-Combault
57058,32800.0,Pontault-Combault,Pontault-Combault
57059,32800.0,Pontault-Combault,Pontault-Combault
57060,32800.0,Pontault-Combault,Pontault-Combault
57061,32711.0,Meaux,Meaux
57062,32711.0,Meaux,Meaux
57063,32711.0,Meaux,Meaux
57064,32551.0,Combs-la-Ville,Combs-la-Ville
57065,32551.0,Combs-la-Ville,Combs-la-Ville
57066,32551.0,Combs-la-Ville,Combs-la-Ville
57067,32551.0,Combs-la-Ville,Combs-la-Ville
57068,32551.0,Combs-la-Ville,Combs-la-Ville
57069,32551.0,Combs-la-Ville,Combs-la-Ville
57070,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
57071,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
57072,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
57073,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
57074,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
57075,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
57076,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
57077,32547.0,Claye-Souilly,Claye-Souilly
57078,32547.0,Claye-Souilly,Claye-Souilly
57079,32547.0,Claye-Souilly,Claye-Souilly
57080,32547.0,Claye-Souilly,Claye-Souilly
57081,32547.0,Claye-Souilly,Claye-Souilly
57082,32547.0,Claye-Souilly,Claye-Souilly
57083,32547.0,Claye-Souilly,Claye-Souilly
57084,32547.0,Claye-Souilly,Claye-Souilly
57085,,Marne-la-Vallée,
57086,,Marne-la-Vallée,
57087,,Marne-la-Vallée,
57088,,Marne-la-Vallée,
57089,,Marne-la-Vallée,
57090,,Marne-la-Vallée,
57091,,Marne-la-Vallée,
57092,,Marne-la-Vallée,
57093,,Marne-la-Vallée,
57094,,Marne-la-Vallée,
57095,,Marne-la-Vallée,
57096,,Marne-la-Vallée,
57097,,Marne-la-Vallée,
57098,,Marne-la-Vallée,
57099,,Marne-la-Vallée,
57100,,Marne-la-Vallée,
57101,,Marne-la-Vallée,
57102,,Marne-la-Vallée,
57103,,Marne-la-Vallée,
57104,,Marne-la-Vallée,
57105,,Marne-la-Vallée,
57106,,Marne-la-Vallée,
57107,,Marne-la-Vallée,
57108,,Marne-la-Vallée,
57109,,Marne-la-Vallée,
57110,,Marne-la-Vallée,
57111,,Marne-la-Vallée,
57112,,Marne-la-Vallée,
57113,,Marne-la-Vallée,
57114,,Marne-la-Vallée,
57115,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
57116,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
57117,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
57118,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
57119,32670.0,Lagny-sur-Marne,Lagny-sur-Marne
57120,32885.0,Souppes-sur-Loing,Souppes-sur-Loing
57121,32885.0,Souppes-sur-Loing,Souppes-sur-Loing
57122,32806.0,Provins,Provins
57123,32806.0,Provins,Provins
57124,32806.0,Provins,Provins
57125,32806.0,Provins,Provins
57126,32806.0,Provins,Provins
57127,32806.0,Provins,Provins
57128,32806.0,Provins,Provins
57129,32806.0,Provins,Provins
57130,32537.0,Chelles,Chelles
57131,32537.0,Chelles,Chelles
57132,32537.0,Chelles,Chelles
57133,32537.0,Chelles,Chelles
57134,32537.0,Chelles,Chelles
57135,32537.0,Chelles,Chelles
57136,32537.0,Chelles,Chelles
57137,32537.0,Chelles,Chelles
57138,32537.0,Chelles,Chelles
57139,32560.0,Coulommiers,Coulommiers
57140,32560.0,Coulommiers,Coulommiers
57141,32560.0,Coulommiers,Coulommiers
57142,32560.0,Coulommiers,Coulommiers
57143,32560.0,Coulommiers,Coulommiers
57144,32560.0,Coulommiers,Coulommiers
57145,32560.0,Coulommiers,Coulommiers
57146,32560.0,Coulommiers,Coulommiers
57147,32560.0,Coulommiers,Coulommiers
57148,32872.0,Savigny-le-Temple,Savigny-le-Temple
57149,32872.0,Savigny-le-Temple,Savigny-le-Temple
57150,32872.0,Savigny-le-Temple,Savigny-le-Temple
57151,32872.0,Savigny-le-Temple,Savigny-le-Temple
57152,32872.0,Savigny-le-Temple,Savigny-le-Temple
57153,32872.0,Savigny-le-Temple,Savigny-le-Temple
57154,32872.0,Savigny-le-Temple,Savigny-le-Temple
57155,32872.0,Savigny-le-Temple,Savigny-le-Temple
57156,32872.0,Savigny-le-Temple,Savigny-le-Temple
57157,32723.0,Moissy-Cramayel,Moissy-Cramayel
57158,32723.0,Moissy-Cramayel,Moissy-Cramayel
57159,32723.0,Moissy-Cramayel,Moissy-Cramayel
57160,32723.0,Moissy-Cramayel,Moissy-Cramayel
57161,32723.0,Moissy-Cramayel,Moissy-Cramayel
57162,32723.0,Moissy-Cramayel,Moissy-Cramayel
57163,32723.0,Moissy-Cramayel,Moissy-Cramayel
57164,32723.0,Moissy-Cramayel,Moissy-Cramayel
57165,32723.0,Moissy-Cramayel,Moissy-Cramayel
57166,32678.0,Lieusaint,Lieusaint
57167,32678.0,Lieusaint,Lieusaint
57168,32678.0,Lieusaint,Lieusaint
57169,32678.0,Lieusaint,Lieusaint
57170,32678.0,Lieusaint,Lieusaint
57171,32678.0,Lieusaint,Lieusaint
